trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1442,False,"{'a': 0.5, 'e': 0.0007428621961229526}",30,17,26.86737846878475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.0007391571554628196}",20,7,22.356947573417166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.0007354705937700712}",20,15,9.145120332217315,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.0007318024188804728}",20,13,15.071697633351672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.0007281525390894604}",25,13,21.062448904554458,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.0007245208631498506}",30,22,15.285517123154259,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.000720907300269555}",20,8,25.85871116661354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.0007173117601093135}",20,9,22.360756084595238,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.0007137341527804346}",20,0,32.01183991081214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1451,False,"{'a': 0.5, 'e': 0.000710174388842549}",25,12,22.119088010731247,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.0007066323793013728}",20,4,26.818542621910698,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.0007031080356064829}",25,10,27.247013895020405,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.0006996012696491027}",30,11,34.308802196849356,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.0006961119937599021}",25,10,22.96974182704834,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.0006926401207068012}",30,13,29.0316250210182,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.0006891855636927931}",20,8,20.28163644931968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.0006857482363537724}",20,12,11.725751766020238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.0006823280527563766}",20,3,28.045128341267443,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.0006789249273958377}",20,16,7.958047352232732,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.0006755387751938444}",25,11,22.48409733026656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.0006721695114964152}",20,1,30.6932189016936,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.0006688170520717817}",25,15,17.025797573703425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.5, 'e': 0.000665481313108285}",25,12,27.194958279390825,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.0006621622112122764}",30,18,21.303933772057793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.5, 'e': 0.0006588596634060358}",25,18,12.978122858449606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.5, 'e': 0.0006555735871256958}",20,9,17.802422432862514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.5, 'e': 0.0006523039002191786}",30,21,18.44145899601697,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.5, 'e': 0.0006490505209441411}",20,0,34.21822687575377,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1470,False,"{'a': 0.5, 'e': 0.0006458133679659318}",35,16,36.48627735909864,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.5, 'e': 0.0006425923603555573}",20,12,17.264819594556354,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.5, 'e': 0.0006393874175876607}",30,20,21.763464367773018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.5, 'e': 0.0006361984595385052}",20,14,13.28622037402274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.5, 'e': 0.0006330254064839735}",25,16,15.183373159119162,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.5, 'e': 0.000629868179097574}",20,13,14.246980898106147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.5, 'e': 0.0006267266984484576}",20,5,26.78631927753882,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.5, 'e': 0.0006236008859994445}",20,15,12.842617103687685,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.5, 'e': 0.0006204906636050606}",20,13,13.31515107598613,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.5, 'e': 0.0006173959535095834}",20,0,29.616240795490313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1480,False,"{'a': 0.5, 'e': 0.0006143166783451007}",25,11,27.47310533590985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.5, 'e': 0.0006112527611295723}",35,9,45.43298830829306,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.5, 'e': 0.0006082041252649082}",20,7,23.49721315585971,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.5, 'e': 0.0006051706945350532}",35,24,21.834385564290802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.5, 'e': 0.0006021523931040808}",25,10,25.933640863032892,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.5, 'e': 0.0005991491455142981}",25,9,25.59003417132449,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.5, 'e': 0.000596160876684359}",30,21,16.925107462752553,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.5, 'e': 0.000593187511907387}",30,16,22.715474256728477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.5, 'e': 0.0005902289768491075}",25,11,26.706102861762368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.5, 'e': 0.0005872851975459907}",25,17,16.949464637402055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.5, 'e': 0.0005843561004034005}",25,7,31.429388567784397,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.5, 'e': 0.0005814416121937556}",20,12,14.779925024004548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.5, 'e': 0.000578541660054699}",20,9,22.946696576065712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.5, 'e': 0.0005756561714872761}",20,10,15.324547102366523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.5, 'e': 0.0005727850743541225}",20,12,15.018376167974017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.5, 'e': 0.0005699282968776604}",25,15,21.485461101318535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.5, 'e': 0.0005670857676383035}",25,15,15.714059239764481,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.5, 'e': 0.0005642574155726738}",20,14,13.478538154089065,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.5, 'e': 0.0005614431699718219}",20,7,22.83741399286552,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.5, 'e': 0.0005586429604794611}",20,14,12.668436763362802,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.5, 'e': 0.0005558567170902083}",25,9,28.977355944590823,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.5, 'e': 0.0005530843701478336}",20,15,10.736907045441532,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.5, 'e': 0.0005503258503435192}",30,14,24.961708545762892,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.5, 'e': 0.0005475810887141261}",20,9,21.771679078684077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.5, 'e': 0.0005448500166404703}",30,15,30.806648879737896,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.5, 'e': 0.0005421325658456086}",25,15,19.01780637361478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.5, 'e': 0.0005394286683931291}",30,22,16.085162522268135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.5, 'e': 0.0005367382566854548}",20,13,15.00555539421924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.5, 'e': 0.0005340612634621528}",25,15,19.08415461771423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.5, 'e': 0.0005313976217982529}",20,2,26.698474449744637,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.5, 'e': 0.0005287472651025751}",30,24,9.41249524880253,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.5, 'e': 0.0005261101271160638}",30,18,24.63004594909027,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.5, 'e': 0.0005234861419101318}",30,16,29.56601357378097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.5, 'e': 0.0005208752438850122}",25,16,18.39772590837028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.5, 'e': 0.0005182773677681191}",25,8,30.865209894565808,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.5, 'e': 0.0005156924486124138}",30,18,24.75685105372159,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.5, 'e': 0.0005131204217947829}",30,23,14.640450303115838,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.5, 'e': 0.0005105612230144218}",20,6,22.51449357905135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.5, 'e': 0.0005080147882912279}",25,3,40.98434820234474,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.5, 'e': 0.0005054810539642003}",20,14,11.003579974184326,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.5, 'e': 0.0005029599566898491}",25,13,21.95166108865556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.5, 'e': 0.0005004514334406104}",20,2,29.678265363749368,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.5, 'e': 0.0004979554215032735}",20,11,16.364167493252417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.5, 'e': 0.0004954718584774093}",30,14,28.80818632119221,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.5, 'e': 0.0004930006822738129}",20,4,24.28599160755145,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.5, 'e': 0.0004905418311129505}",20,6,28.872883184409858,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.5, 'e': 0.000488095243523415}",20,13,14.081930872442543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.5, 'e': 0.0004856608583403892}",20,0,34.34259142210793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.5, 'e': 0.0004832386147041168}",25,11,25.987005114869927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.5, 'e': 0.0004808284520583803}",25,19,10.552822296249861,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.5, 'e': 0.0004784303101489888}",20,11,16.316006157758043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.5, 'e': 0.00047604412902226933}",25,9,29.402796194322047,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.5, 'e': 0.0004736698490235694}",25,3,37.03541427066173,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.5, 'e': 0.00047130741079576537}",20,15,9.683677536875292,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.5, 'e': 0.0004689567552777785}",20,8,20.821040194626857,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.5, 'e': 0.0004666178237030984}",25,11,23.93367315394098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.5, 'e': 0.000464290557598314}",20,10,18.94227433116287,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.5, 'e': 0.0004619748987816513}",30,0,50.922632331483044,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1538,False,"{'a': 0.5, 'e': 0.000459670789361519}",30,0,49.53797849089573,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1539,False,"{'a': 0.5, 'e': 0.0004573781717350623}",20,11,20.018383862311307,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.5, 'e': 0.00045509698858672083}",20,3,26.60528221198889,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.5, 'e': 0.00045282718288679695}",30,13,28.138805795614495,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.5, 'e': 0.0004505686978900301}",20,6,24.780400879597018,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.5, 'e': 0.00044832147713417755}",20,10,21.569131573180407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.5, 'e': 0.0004460854644386035}",30,7,36.97602922242791,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.5, 'e': 0.000443860603902874}",30,21,16.41627437215459,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.5, 'e': 0.00044164683990535953}",30,16,22.635894871173804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.5, 'e': 0.00043944411710184546}",25,8,28.682972045191413,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.5, 'e': 0.00043725238042414673}",25,17,19.711495189582887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.5, 'e': 0.0004350715750787321}",25,13,22.282634269515853,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.5, 'e': 0.00043290164654535455}",20,6,27.172281933744358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.5, 'e': 0.00043074254057568753}",20,12,13.664982257347216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.5, 'e': 0.00042859420319196946}",30,15,26.1046931873727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.5, 'e': 0.00042645658068565383}",20,9,21.707943629740512,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.5, 'e': 0.00042432961961606623}",25,19,14.311989475090922,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.5, 'e': 0.00042221326680906996}",20,0,33.47261363241536,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1556,False,"{'a': 0.5, 'e': 0.00042010746935573415}",20,15,9.77899527202637,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.5, 'e': 0.0004180121746110129}",25,20,10.392058437177518,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.5, 'e': 0.00041592733019242843}",20,10,19.892691329029997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.5, 'e': 0.00041385288397876164}",30,15,29.529019224807996,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.5, 'e': 0.0004117887841087492}",25,16,16.640106691414996,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.5, 'e': 0.0004097349789797868}",25,11,26.786277193244967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.5, 'e': 0.0004076914172466389}",20,8,26.183851727303907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.5, 'e': 0.0004056580478201565}",25,9,28.078263226794462,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.5, 'e': 0.0004036348198659976}",35,19,35.87543371735837,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.5, 'e': 0.0004016216828033581}",20,12,17.537661575912967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.5, 'e': 0.00039961858630370645}",20,9,21.677330247466028,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.5, 'e': 0.00039762548028952584}",25,9,29.150197406201535,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.5, 'e': 0.0003956423149330622}",20,12,16.56555568447161,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.5, 'e': 0.0003936690406550783}",25,15,22.574738815103593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.5, 'e': 0.0003917056081236143}",25,13,22.831723588707618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.5, 'e': 0.0003897519682527545}",25,18,15.333404834799287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.5, 'e': 0.00038780807220140085}",20,15,9.756082729687268,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.5, 'e': 0.00038587387137205064}",25,13,21.090906211554877,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.5, 'e': 0.00038394931740958236}",20,4,28.358782285897053,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.5, 'e': 0.0003820343622000467}",25,12,23.94067037609751,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.5, 'e': 0.0003801289578694637}",20,7,25.965005365448576,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.5, 'e': 0.00037823305678262576}",25,13,21.701254975521692,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.5, 'e': 0.00037634661154190707}",30,15,27.565655914046534,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.5, 'e': 0.000374469574986078}",30,19,22.419208950639742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.5, 'e': 0.0003726019001891276}",30,3,44.00886890145272,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.5, 'e': 0.0003707435404590882}",30,18,23.69680112556795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.5, 'e': 0.00036889444933686994}",25,19,11.096499581665674,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.5, 'e': 0.0003670545805950984}",20,8,20.164479359656518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.5, 'e': 0.00036522388823695905}",20,14,9.489948641038488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.5, 'e': 0.0003634023264950478}",25,11,22.777052555701,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.5, 'e': 0.00036158984983022615}",20,1,25.323075940604557,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.5, 'e': 0.00035978641293048274}",20,16,8.158925084963942,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.5, 'e': 0.0003579919707098018}",30,19,23.09900148021972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.5, 'e': 0.00035620647830703403}",25,8,26.08988477489742,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.5, 'e': 0.00035442989108477635}",35,14,37.09147320060986,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.5, 'e': 0.00035266216462825575}",25,0,43.89056857510319,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1592,False,"{'a': 0.5, 'e': 0.0003509032547442187}",30,22,17.194978912074475,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.5, 'e': 0.0003491531174598264}",20,16,9.939905688837012,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.5, 'e': 0.0003474117090215557}",20,11,16.30351618190882,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.5, 'e': 0.00034567898589410494}",30,8,34.8811966541258,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.5, 'e': 0.0003439549047593054}",20,16,8.68981990697436,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.5, 'e': 0.0003422394225150394}",20,15,10.020763906583852,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.5, 'e': 0.0003405324962741613}",25,15,20.329318472639862,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.5, 'e': 0.0003388340833634261}",25,14,22.49133539327614,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.5, 'e': 0.0003371441413224226}",20,7,25.55556700813439,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.5, 'e': 0.00033546262790251185}",20,0,33.938766281916195,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1602,False,"{'a': 0.5, 'e': 0.00033378950106577034}",25,11,25.535277303600328,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.5, 'e': 0.00033212471898394095}",20,12,15.552539785097228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.5, 'e': 0.00033046824003738374}",20,14,13.98014538561813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.5, 'e': 0.00032882002281403995}",25,14,19.995654681251093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.5, 'e': 0.00032718002610839203}",20,9,22.018126372819268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.5, 'e': 0.00032554820892043796}",25,16,15.43902821121218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.5, 'e': 0.00032392453045466203}",25,15,11.935818327292806,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.5, 'e': 0.00032230895011901855}",30,19,19.21229527030319,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.5, 'e': 0.0003207014275239155}",25,18,12.255781435840671,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.5, 'e': 0.00031910192248120326}",20,0,31.74208032044488,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1612,False,"{'a': 0.5, 'e': 0.0003175103950031735}",20,14,12.737480290627564,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.5, 'e': 0.00031592680530155527}",20,10,15.026607818054236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.5, 'e': 0.0003143511137865247}",20,12,15.517163060681556,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.5, 'e': 0.00031278328106571065}",25,12,24.015833631114894,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.5, 'e': 0.00031122326794321467}",20,12,14.509614458163092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.5, 'e': 0.0003096710354186262}",20,6,19.613093421345432,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.5, 'e': 0.00030812654468605194}",20,0,32.410629303514405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1619,False,"{'a': 0.5, 'e': 0.0003065897571331437}",20,5,28.28628581385266,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.5, 'e': 0.00030506063434013143}",25,12,23.188357364815193,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.5, 'e': 0.0003035391380788668}",25,20,9.47825560729499,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.5, 'e': 0.00030202523031186293}",20,4,28.92452175287824,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
